timestamp,hour_of_day,day_of_week,month,shift_type,shift_elapsed_min,machine_id,machine_type,operator_id,engine_hours,ambient_temp_c,weather,speed_kmh,rpm,engine_temp_c,fuel_level_pct,idle_pct,working_fuel_rate_lph,idle_fuel_rate_lph,blended_fuel_rate_lph,speed_variance,acceleration_events,worker_distance_m,seatbelt_status,safety_alert,risk_level,anomaly_type,anomaly_label
19:08:00,19,4,10,night,68,LDR002,Loader,OP1009,2185.2,25,Cloudy,3.96,1189,87.1,75.1,21.9,9.33,2.69,7.88,0.49,3,0.5,Fastened,FALSE,MEDIUM,normal,1
19:10:00,19,4,10,night,70,LDR002,Loader,OP1009,2185.2,25,Cloudy,4.75,1026,89.6,75,23.5,8.88,3.05,7.51,0.31,4,26.4,Fastened,FALSE,LOW,normal,1
19:12:00,19,4,10,night,72,LDR002,Loader,OP1009,2185.2,25,Cloudy,5.71,1134,85.5,75,24.9,8,3.77,6.95,0.48,0,15.7,Fastened,FALSE,LOW,normal,1
19:14:00,19,4,10,night,74,LDR002,Loader,OP1009,2185.2,25,Cloudy,7.74,1092,84.1,74.9,31.9,9.25,3.15,7.3,0.89,2,22,Fastened,FALSE,LOW,normal,1
19:16:00,19,4,10,night,76,LDR002,Loader,OP1009,2185.2,25,Cloudy,5.53,1601,91.4,74.8,28.6,12.06,3.15,9.51,0.46,0,33.6,Fastened,FALSE,LOW,normal,1
19:18:00,19,4,10,night,78,LDR002,Loader,OP1009,2185.2,25,Cloudy,4.98,1921,89.6,74.7,24.2,12.12,3.03,9.92,0.14,2,23.4,Fastened,FALSE,LOW,normal,1
19:20:00,19,4,10,night,80,LDR002,Loader,OP1009,2185.3,25,Cloudy,3.96,1332,87.5,74.6,28.1,11.1,3.66,9.01,0.47,3,11.9,Fastened,FALSE,LOW,normal,1
19:22:00,19,4,10,night,82,LDR002,Loader,OP1009,2185.3,25,Cloudy,7.24,1166,90.6,74.5,32.3,12.14,3.29,9.28,0.68,0,10.6,Unfastened,TRUE,LOW,normal,1
19:24:00,19,4,10,night,84,LDR002,Loader,OP1009,2185.3,25,Cloudy,4.37,1636,87.4,74.4,28.2,13.94,2.56,10.73,0.18,1,13.5,Fastened,FALSE,LOW,normal,1
19:26:00,19,4,10,night,86,LDR002,Loader,OP1009,2185.3,25,Cloudy,1.97,1772,87.2,74.3,22.5,9.48,3.41,8.11,0.56,4,14.2,Fastened,FALSE,LOW,normal,1
19:28:00,19,4,10,night,88,LDR002,Loader,OP1009,2185.3,25,Cloudy,6.03,962,90.4,74.2,34,15.32,2.64,11.01,0.54,0,13.9,Fastened,FALSE,LOW,normal,1
19:30:00,19,4,10,night,90,LDR002,Loader,OP1009,2185.3,25,Cloudy,7.35,1551,92.1,74.1,27,11.19,2.58,8.87,0.69,0,0.9,Fastened,TRUE,HIGH,normal,1
19:32:00,19,4,10,night,92,LDR002,Loader,OP1009,2185.3,25,Cloudy,6.42,1137,88.7,74,33.4,9.73,2.43,7.29,0.55,2,13.6,Unfastened,TRUE,LOW,normal,1
19:34:00,19,4,10,night,94,LDR002,Loader,OP1009,2185.3,25,Cloudy,5.39,2105,87.5,73.9,9.5,11.13,3.07,10.36,0.53,1,12.3,Unfastened,TRUE,LOW,normal,1
19:36:00,19,4,10,night,96,LDR002,Loader,OP1009,2185.3,25,Cloudy,2.39,1656,84.4,73.8,21.6,14.45,1.8,11.72,0.74,1,20.5,Fastened,FALSE,LOW,normal,1
19:38:00,19,4,10,night,98,LDR002,Loader,OP1009,2185.3,25,Cloudy,3.91,1450,87.1,73.7,20.3,11.52,2.78,9.75,0.62,3,21.2,Fastened,FALSE,LOW,normal,1
19:40:00,19,4,10,night,100,LDR002,Loader,OP1009,2185.4,25,Cloudy,8.38,2078,83.6,73.6,28.2,14.31,2.67,11.03,1.21,2,4.2,Fastened,FALSE,MEDIUM,normal,1
19:42:00,19,4,10,night,102,LDR002,Loader,OP1009,2185.4,25,Cloudy,5.32,1474,82.7,73.5,23.4,13.28,2.35,10.72,0.72,2,16.4,Fastened,FALSE,LOW,normal,1
19:44:00,19,4,10,night,104,LDR002,Loader,OP1009,2185.4,25,Cloudy,5.81,1085,91.5,73.4,21.1,8,4,7.16,0.45,1,36.1,Fastened,FALSE,LOW,normal,1
19:46:00,19,4,10,night,106,LDR002,Loader,OP1009,2185.4,25,Cloudy,7.56,1879,90.6,73.3,16.1,12.34,2.11,10.69,0.44,1,15.7,Fastened,FALSE,LOW,normal,1
19:48:00,19,4,10,night,108,LDR002,Loader,OP1009,2185.4,25,Cloudy,4.69,1132,85.8,73.2,21.6,13.81,4.18,11.73,0.4,3,7.8,Fastened,FALSE,MEDIUM,normal,1
19:50:00,19,4,10,night,110,LDR002,Loader,OP1009,2185.4,25,Cloudy,5.16,1322,85,73.1,21.2,13.35,3.33,11.23,0.69,1,27.9,Fastened,FALSE,LOW,normal,1
19:52:00,19,4,10,night,112,LDR002,Loader,OP1009,2185.4,25,Cloudy,6.47,1432,86.7,73,28.5,8.87,3.36,7.3,1.04,2,24,Fastened,FALSE,LOW,normal,1
19:54:00,19,4,10,night,114,LDR002,Loader,OP1009,2185.4,25,Cloudy,7.97,1891,88.9,72.9,13.3,12.62,3.11,11.36,0.84,0,26.6,Fastened,FALSE,LOW,normal,1
19:56:00,19,4,10,night,116,LDR002,Loader,OP1009,2185.4,25,Cloudy,2.71,1180,86.9,72.8,34.4,11.99,3.37,9.02,0.45,4,25.3,Fastened,FALSE,LOW,normal,1
19:58:00,19,4,10,night,118,LDR002,Loader,OP1009,2185.4,25,Cloudy,3.13,1441,83.2,72.7,29.4,14.08,3,10.82,0.53,3,14.1,Fastened,FALSE,LOW,normal,1
20:00:00,20,4,10,night,120,LDR002,Loader,OP1009,2185.5,25,Cloudy,3.55,1149,88.5,72.6,25.9,11.29,2.33,8.97,0.96,3,15,Fastened,FALSE,LOW,normal,1
20:02:00,20,4,10,night,122,LDR002,Loader,OP1009,2185.5,25,Cloudy,6.65,1461,90.6,72.5,22.9,11.03,1.88,8.93,0.33,3,14.9,Fastened,FALSE,LOW,normal,1
20:04:00,20,4,10,night,124,LDR002,Loader,OP1009,2185.5,25,Cloudy,4.85,1195,86.8,72.4,8.9,16.78,4.37,15.68,1.07,1,33.5,Fastened,FALSE,LOW,normal,1
20:06:00,20,4,10,night,126,LDR002,Loader,OP1009,2185.5,25,Cloudy,6.69,1792,88.5,72.3,15,11.12,2.96,9.9,1.21,4,5.7,Fastened,FALSE,MEDIUM,normal,1
20:08:00,20,4,10,night,128,LDR002,Loader,OP1009,2185.5,25,Cloudy,5.74,1700,87.8,72.1,24.7,15.99,3.27,12.85,0.69,4,26.4,Fastened,FALSE,LOW,normal,1
20:10:00,20,4,10,night,130,LDR002,Loader,OP1009,2185.5,25,Cloudy,4.15,1469,81.4,72,18.6,15.03,3.86,12.95,0.64,3,25.8,Fastened,FALSE,LOW,normal,1
20:12:00,20,4,10,night,132,LDR002,Loader,OP1009,2185.5,25,Cloudy,6.59,1912,86.8,71.9,28.6,14.24,2.67,10.93,0.83,0,30.2,Fastened,FALSE,LOW,normal,1
20:14:00,20,4,10,night,134,LDR002,Loader,OP1009,2185.5,25,Cloudy,4.92,1251,84.9,71.8,32,9.68,2.89,7.51,0.35,0,16.8,Fastened,FALSE,LOW,normal,1
20:16:00,20,4,10,night,136,LDR002,Loader,OP1009,2185.5,25,Cloudy,5.55,1741,87.4,71.7,23.4,12.59,3.32,10.42,0,4,15.9,Fastened,FALSE,LOW,normal,1
20:18:00,20,4,10,night,138,LDR002,Loader,OP1009,2185.5,25,Cloudy,6.76,1220,85.3,71.6,20.9,10.42,2.28,8.72,0.71,4,20.6,Fastened,FALSE,LOW,normal,1
20:20:00,20,4,10,night,140,LDR002,Loader,OP1009,2185.6,25,Cloudy,4.79,927,89.2,71.5,13.8,13.87,2.92,12.36,0.41,4,25.4,Fastened,FALSE,LOW,normal,1
20:22:00,20,4,10,night,142,LDR002,Loader,OP1009,2185.6,25,Cloudy,7.35,1674,86.5,71.4,24.4,9.65,3.18,8.07,0.66,2,32,Fastened,FALSE,LOW,normal,1
20:24:00,20,4,10,night,144,LDR002,Loader,OP1009,2185.6,25,Cloudy,8.51,1157,81.7,71.3,19.9,14.14,2.37,11.8,0.98,1,4,Fastened,FALSE,MEDIUM,normal,1
20:26:00,20,4,10,night,146,LDR002,Loader,OP1009,2185.6,25,Cloudy,7.51,2046,89.8,71.2,34.8,14.11,3.14,10.29,0.46,1,18.9,Fastened,FALSE,LOW,normal,1
20:28:00,20,4,10,night,148,LDR002,Loader,OP1009,2185.6,25,Cloudy,6.15,726,89.5,71.1,31.6,10.22,2.17,7.68,0.22,1,29,Fastened,FALSE,LOW,normal,1
20:30:00,20,4,10,night,150,LDR002,Loader,OP1009,2185.6,25,Cloudy,6.96,1681,88.8,71,23.1,9.44,3.46,8.06,0.6,1,13.3,Fastened,FALSE,LOW,normal,1
20:32:00,20,4,10,night,152,LDR002,Loader,OP1009,2185.6,25,Cloudy,7.54,2062,91,70.9,24.1,12.22,2.26,9.82,0.12,3,8,Fastened,FALSE,LOW,normal,1
20:34:00,20,4,10,night,154,LDR002,Loader,OP1009,2185.6,25,Cloudy,5.83,1539,84.5,70.9,29.9,10.54,3.37,8.4,0.74,0,18.4,Fastened,FALSE,LOW,normal,1
20:36:00,20,4,10,night,156,LDR002,Loader,OP1009,2185.6,25,Cloudy,5.33,1308,85.2,70.7,9.6,13.16,3.64,12.25,0.28,1,24.4,Fastened,FALSE,LOW,normal,1
20:38:00,20,4,10,night,158,LDR002,Loader,OP1009,2185.7,25,Cloudy,6.07,1305,84.8,70.6,22.4,13.2,3.73,11.08,0.41,1,6.6,Fastened,FALSE,MEDIUM,normal,1
20:40:00,20,4,10,night,160,LDR002,Loader,OP1009,2185.7,25,Cloudy,8.24,1488,89.3,70.5,30.5,9.77,3.11,7.74,0.78,0,14.3,Fastened,FALSE,LOW,normal,1
20:42:00,20,4,10,night,162,LDR002,Loader,OP1009,2185.7,25,Cloudy,3.81,1509,92.1,70.4,23.5,13.69,2.72,11.11,0.19,1,30,Fastened,FALSE,LOW,normal,1
20:44:00,20,4,10,night,164,LDR002,Loader,OP1009,2185.7,25,Cloudy,3.52,862,86.4,70.3,27.5,11.68,3.22,9.35,0,0,0.5,Fastened,FALSE,MEDIUM,normal,1
20:46:00,20,4,10,night,166,LDR002,Loader,OP1009,2185.7,25,Cloudy,8.1,1854,81.5,70.2,29.2,13.55,3.46,10.6,0.68,1,1.7,Fastened,TRUE,HIGH,proximity_breach,-1
20:48:00,20,4,10,night,168,LDR002,Loader,OP1009,2185.7,25,Cloudy,9.32,1665,93.3,70.1,11.8,11.65,3.25,10.66,0.65,1,1.3,Fastened,TRUE,HIGH,proximity_breach,-1
20:50:00,20,4,10,night,170,LDR002,Loader,OP1009,2185.7,25,Cloudy,10,1393,80,70,27,10.19,3.94,8.5,0.95,3,2.8,Fastened,TRUE,HIGH,proximity_breach,-1
20:52:00,20,4,10,night,172,LDR002,Loader,OP1009,2185.7,25,Cloudy,9.69,1358,90.8,70,43.7,10.02,2.85,6.89,0.49,2,2.6,Fastened,TRUE,HIGH,proximity_breach,-1
20:54:00,20,4,10,night,174,LDR002,Loader,OP1009,2185.7,25,Cloudy,7.1,1562,90.9,69.9,28.1,12.26,3.42,9.78,1.09,1,1.1,Fastened,TRUE,HIGH,proximity_breach,-1
20:56:00,20,4,10,night,176,LDR002,Loader,OP1009,2185.7,25,Cloudy,8.26,1249,88.4,69.8,33.4,8,2.59,6.19,0.17,3,1.1,Fastened,TRUE,HIGH,proximity_breach,-1
20:58:00,20,4,10,night,178,LDR002,Loader,OP1009,2185.8,25,Cloudy,7.58,1075,88.9,69.7,24.5,12.1,3.21,9.92,0.49,1,3,Fastened,FALSE,MEDIUM,proximity_breach,-1
21:00:00,21,4,10,night,180,LDR002,Loader,OP1009,2185.8,25,Cloudy,9,2038,82.1,69.6,28.7,14.38,3.66,11.3,1.03,3,3.2,Fastened,FALSE,MEDIUM,proximity_breach,-1
21:02:00,21,4,10,night,182,LDR002,Loader,OP1009,2185.8,25,Cloudy,8.77,1617,88.2,69.5,24.1,13.44,3.25,10.98,0.44,3,1.9,Fastened,TRUE,HIGH,proximity_breach,-1
21:04:00,21,4,10,night,184,LDR002,Loader,OP1009,2185.8,25,Cloudy,9,1567,91.4,69.4,22.5,12.13,3.47,10.18,0.16,2,2.8,Fastened,TRUE,HIGH,proximity_breach,-1
21:06:00,21,4,10,night,186,LDR002,Loader,OP1009,2185.8,25,Cloudy,7.36,1426,84.5,69.3,20.6,11.57,2.37,9.67,0.5,3,2.5,Fastened,TRUE,HIGH,proximity_breach,-1
21:08:00,21,4,10,night,188,LDR002,Loader,OP1009,2185.8,25,Cloudy,5.23,1922,88.2,69.2,27.8,12.75,3.12,10.07,0.75,1,2.2,Fastened,TRUE,HIGH,proximity_breach,-1
21:10:00,21,4,10,night,190,LDR002,Loader,OP1009,2185.8,25,Cloudy,6.62,818,88.2,69.1,28.3,11.47,2.81,9.02,0.71,2,2.3,Fastened,TRUE,HIGH,proximity_breach,-1
21:12:00,21,4,10,night,192,LDR002,Loader,OP1009,2185.8,25,Cloudy,4.17,1736,86.5,69,34.1,13.95,3.2,10.28,1.04,1,0.3,Unfastened,TRUE,MEDIUM,proximity_breach,-1
21:14:00,21,4,10,night,194,LDR002,Loader,OP1009,2185.8,25,Cloudy,9.41,1939,88.2,68.9,26.6,12.97,3.67,10.5,0.68,3,1.3,Fastened,TRUE,HIGH,proximity_breach,-1
21:16:00,21,4,10,night,196,LDR002,Loader,OP1009,2185.8,25,Cloudy,7.74,1467,90.9,68.8,29.6,14.78,3.38,11.41,0.62,3,2.5,Fastened,TRUE,HIGH,proximity_breach,-1
21:18:00,21,4,10,night,198,LDR002,Loader,OP1009,2185.9,25,Cloudy,7.6,1675,88.9,68.7,22.2,11.98,2.99,9.98,0.22,2,2.6,Fastened,TRUE,HIGH,proximity_breach,-1
21:20:00,21,4,10,night,200,LDR002,Loader,OP1009,2185.9,25,Cloudy,6.93,1485,89.3,68.6,30.4,12.66,3.12,9.76,0.46,3,2.3,Fastened,TRUE,HIGH,proximity_breach,-1
21:22:00,21,4,10,night,202,LDR002,Loader,OP1009,2185.9,25,Cloudy,4,1678,91,68.4,29.9,14.97,3.28,11.47,0.73,1,2.1,Fastened,FALSE,MEDIUM,proximity_breach,-1
21:24:00,21,4,10,night,204,LDR002,Loader,OP1009,2185.9,25,Cloudy,9.29,1687,84.6,68.3,22,11.47,3.02,9.61,0.81,1,2.8,Fastened,TRUE,HIGH,proximity_breach,-1
21:26:00,21,4,10,night,206,LDR002,Loader,OP1009,2185.9,25,Cloudy,6.79,1712,85.6,68.2,29.7,12.96,2.9,9.97,0.56,2,1.2,Fastened,TRUE,HIGH,proximity_breach,-1
21:28:00,21,4,10,night,208,LDR002,Loader,OP1009,2185.9,25,Cloudy,7.46,1446,84.9,68.1,16.7,12.18,3.95,10.81,0.67,3,1.3,Fastened,TRUE,HIGH,proximity_breach,-1
21:30:00,21,4,10,night,210,LDR002,Loader,OP1009,2185.9,25,Cloudy,6.42,1277,80.2,68,34.8,12.85,3.24,9.51,0.73,2,7.2,Fastened,FALSE,MEDIUM,normal,1
21:32:00,21,4,10,night,212,LDR002,Loader,OP1009,2185.9,25,Cloudy,3.26,1618,87.6,67.9,19.3,11.1,3.35,9.6,0.98,0,17.1,Fastened,FALSE,LOW,normal,1
21:34:00,21,4,10,night,214,LDR002,Loader,OP1009,2185.9,25,Cloudy,4.79,908,86,67.8,33.1,13.76,3.03,10.21,0.73,2,25.7,Fastened,FALSE,LOW,normal,1
21:36:00,21,4,10,night,216,LDR002,Loader,OP1009,2185.9,25,Cloudy,2.95,1223,86.9,67.7,20.1,12.69,3.5,10.84,0.11,0,18.9,Fastened,FALSE,LOW,normal,1
21:38:00,21,4,10,night,218,LDR002,Loader,OP1009,2186,25,Cloudy,5.72,1831,91.3,67.6,27.8,12.69,3.5,10.14,0.68,0,21.7,Fastened,FALSE,LOW,normal,1
21:40:00,21,4,10,night,220,LDR002,Loader,OP1009,2186,25,Cloudy,2.11,1140,90.1,67.5,18.4,8.93,2.84,7.81,0.24,3,18,Fastened,FALSE,LOW,normal,1
21:42:00,21,4,10,night,222,LDR002,Loader,OP1009,2186,25,Cloudy,5.4,1248,88.2,67.5,22,11.21,2.9,9.38,0.05,0,19.1,Fastened,FALSE,LOW,normal,1
21:44:00,21,4,10,night,224,LDR002,Loader,OP1009,2186,25,Cloudy,5.16,1229,91.3,67.4,18.3,9.17,3.12,8.06,0.67,3,3.4,Unfastened,TRUE,MEDIUM,normal,1
21:46:00,21,4,10,night,226,LDR002,Loader,OP1009,2186,25,Cloudy,6.06,1373,80.3,67.3,31.5,11,3.04,8.49,1.04,0,28.4,Fastened,FALSE,LOW,normal,1
21:48:00,21,4,10,night,228,LDR002,Loader,OP1009,2186,25,Cloudy,8.33,1085,90,67.2,23.2,12.52,3.82,10.5,0.63,3,16.1,Fastened,FALSE,LOW,normal,1
21:50:00,21,4,10,night,230,LDR002,Loader,OP1009,2186,25,Cloudy,7.23,1387,84,67.1,19.3,13.1,3.17,11.18,0.79,2,31,Fastened,FALSE,LOW,normal,1
21:52:00,21,4,10,night,232,LDR002,Loader,OP1009,2186,25,Cloudy,7.5,741,85.7,66.9,15.1,14.12,2.76,12.4,0.83,4,11.3,Fastened,FALSE,LOW,normal,1
21:54:00,21,4,10,night,234,LDR002,Loader,OP1009,2186,25,Cloudy,7.07,851,87.9,66.8,18.9,10.56,3.17,9.16,1.13,3,14.3,Fastened,FALSE,LOW,normal,1
21:56:00,21,4,10,night,236,LDR002,Loader,OP1009,2186,25,Cloudy,6.68,1536,88.3,66.8,23.5,10.64,2.9,8.82,0.63,1,33.6,Fastened,FALSE,LOW,normal,1
21:58:00,21,4,10,night,238,LDR002,Loader,OP1009,2186.1,25,Cloudy,9.26,1756,90.8,66.6,27.1,14.13,3.16,11.16,0.7,1,20.2,Fastened,FALSE,LOW,normal,1
22:00:00,22,4,10,night,240,LDR002,Loader,OP1009,2186.1,25,Cloudy,2.77,875,80.3,66.6,29.1,11.52,3.03,9.05,1.41,4,9.7,Fastened,FALSE,LOW,normal,1
22:02:00,22,4,10,night,242,LDR002,Loader,OP1009,2186.1,25,Cloudy,4.31,1138,85.8,66.5,27,8,3.83,6.87,0.29,0,11.8,Fastened,FALSE,LOW,normal,1
22:04:00,22,4,10,night,244,LDR002,Loader,OP1009,2186.1,25,Cloudy,5.99,1805,88.9,66.4,23.5,12.62,3.15,10.39,1.05,3,15.9,Fastened,FALSE,LOW,normal,1
22:06:00,22,4,10,night,246,LDR002,Loader,OP1009,2186.1,25,Cloudy,6.64,1610,85.1,66.3,15.2,12.79,3.31,11.35,1.07,4,17.2,Fastened,FALSE,LOW,normal,1
22:08:00,22,4,10,night,248,LDR002,Loader,OP1009,2186.1,25,Cloudy,2.65,1756,88.6,66.2,22.1,13.24,2.54,10.88,1.04,2,11.8,Fastened,FALSE,LOW,normal,1
22:10:00,22,4,10,night,250,LDR002,Loader,OP1009,2186.1,25,Cloudy,5.45,738,84.6,66,27.2,16.14,2.48,12.42,1.05,3,16.3,Fastened,FALSE,LOW,normal,1
22:12:00,22,4,10,night,252,LDR002,Loader,OP1009,2186.1,25,Cloudy,5.91,1346,92.7,65.9,31.4,12.4,3.38,9.57,0.65,2,28,Fastened,FALSE,LOW,normal,1
22:14:00,22,4,10,night,254,LDR002,Loader,OP1009,2186.1,25,Cloudy,4.17,1464,85.6,65.8,15.7,11.97,2.76,10.52,0.67,3,30.2,Fastened,FALSE,LOW,normal,1
22:16:00,22,4,10,night,256,LDR002,Loader,OP1009,2186.1,25,Cloudy,7.36,1704,84.6,65.7,33.4,12.64,3.39,9.55,0.13,2,11.4,Fastened,FALSE,LOW,normal,1
22:18:00,22,4,10,night,258,LDR002,Loader,OP1009,2186.2,25,Cloudy,7.04,1845,89.2,65.6,16.3,11.6,3.53,10.28,0.7,4,22.1,Unfastened,TRUE,LOW,normal,1
22:20:00,22,4,10,night,260,LDR002,Loader,OP1009,2186.2,25,Cloudy,7.83,1044,82.8,65.5,15.8,11.8,3.81,10.54,0.99,1,18.6,Unfastened,TRUE,LOW,normal,1
22:22:00,22,4,10,night,262,LDR002,Loader,OP1009,2186.2,25,Cloudy,6.86,1558,85.7,65.4,28.6,11.37,2.43,8.81,0.98,2,1.3,Fastened,TRUE,HIGH,normal,1
22:24:00,22,4,10,night,264,LDR002,Loader,OP1009,2186.2,25,Cloudy,6.59,1669,90.5,65.3,26.3,11.42,3.13,9.24,0.52,1,27.5,Fastened,FALSE,LOW,normal,1
22:26:00,22,4,10,night,266,LDR002,Loader,OP1009,2186.2,25,Cloudy,9.61,1350,95.2,65.2,20.9,11.12,1.69,9.15,0.83,4,23.6,Fastened,FALSE,LOW,normal,1
22:28:00,22,4,10,night,268,LDR002,Loader,OP1009,2186.2,25,Cloudy,7.41,1014,84.2,65.1,27.2,12.67,3.14,10.08,0.44,1,22.5,Fastened,FALSE,LOW,normal,1
22:30:00,22,4,10,night,270,LDR002,Loader,OP1009,2186.2,25,Cloudy,5.54,1364,85.1,65.1,32.6,9.55,3.39,7.54,0.84,0,18.3,Fastened,FALSE,LOW,normal,1
22:32:00,22,4,10,night,272,LDR002,Loader,OP1009,2186.2,25,Cloudy,6.66,1095,88.5,65,26.6,10.17,2.64,8.17,0.68,3,17.6,Fastened,FALSE,LOW,normal,1
22:34:00,22,4,10,night,274,LDR002,Loader,OP1009,2186.2,25,Cloudy,6.9,1389,91.1,64.9,27,10.96,2.21,8.6,1.2,3,5.3,Fastened,FALSE,MEDIUM,normal,1
22:36:00,22,4,10,night,276,LDR002,Loader,OP1009,2186.2,25,Cloudy,3.27,1107,87.3,64.8,26.6,13.01,2.25,10.15,0.75,0,19.9,Fastened,FALSE,LOW,normal,1
22:38:00,22,4,10,night,278,LDR002,Loader,OP1009,2186.3,25,Cloudy,6.09,1659,84.3,64.7,18.6,11.07,2.71,9.52,1.02,3,22.5,Fastened,FALSE,LOW,normal,1
22:40:00,22,4,10,night,280,LDR002,Loader,OP1009,2186.3,25,Cloudy,5.54,1709,83.6,64.6,24.6,15.66,3.14,12.58,1.37,3,4.9,Fastened,FALSE,MEDIUM,normal,1
22:42:00,22,4,10,night,282,LDR002,Loader,OP1009,2186.3,25,Cloudy,7.44,1635,87.6,64.5,31.3,11.83,3.07,9.09,1.21,3,14.9,Fastened,FALSE,LOW,normal,1
22:44:00,22,4,10,night,284,LDR002,Loader,OP1009,2186.3,25,Cloudy,3.2,1226,88.8,64.4,16,11.58,3.53,10.29,0.73,3,26,Fastened,FALSE,LOW,normal,1
22:46:00,22,4,10,night,286,LDR002,Loader,OP1009,2186.3,25,Cloudy,2.41,1271,87.1,64.3,17.3,11.31,2.51,9.79,0.26,3,8.6,Fastened,FALSE,LOW,normal,1
22:48:00,22,4,10,night,288,LDR002,Loader,OP1009,2186.3,25,Cloudy,5.3,1384,81.8,64.2,26.2,10.36,3.06,8.45,0.74,3,7.5,Fastened,FALSE,MEDIUM,normal,1
22:50:00,22,4,10,night,290,LDR002,Loader,OP1009,2186.3,25,Cloudy,3.41,1293,83.5,64.1,19.6,12.57,3.74,10.84,0.53,1,20.9,Fastened,FALSE,LOW,normal,1
22:52:00,22,4,10,night,292,LDR002,Loader,OP1009,2186.3,25,Cloudy,4.56,1876,84.4,64,14.7,11.32,3.26,10.14,1.41,1,18.2,Fastened,FALSE,LOW,normal,1
22:54:00,22,4,10,night,294,LDR002,Loader,OP1009,2186.3,25,Cloudy,8.7,1693,87.1,63.9,33.2,10.96,3.13,8.36,1.36,0,28,Fastened,FALSE,LOW,normal,1
22:56:00,22,4,10,night,296,LDR002,Loader,OP1009,2186.4,25,Cloudy,6.6,1586,89.9,63.8,31.1,11.75,3.35,9.14,0.79,1,20.7,Fastened,FALSE,LOW,normal,1
22:58:00,22,4,10,night,298,LDR002,Loader,OP1009,2186.4,25,Cloudy,7.95,1087,89.8,63.7,19.7,11.41,2.38,9.63,0.36,4,19.5,Fastened,FALSE,LOW,normal,1
23:00:00,23,4,10,night,300,LDR002,Loader,OP1009,2186.4,25,Cloudy,2.89,1684,84.9,63.6,31.1,15.99,3.03,11.96,0.54,2,28.6,Fastened,FALSE,LOW,normal,1
23:02:00,23,4,10,night,302,LDR002,Loader,OP1009,2186.4,25,Cloudy,6.35,1754,88.5,63.5,28,9.2,2.86,7.42,1.13,2,7.1,Fastened,FALSE,MEDIUM,normal,1
23:04:00,23,4,10,night,304,LDR002,Loader,OP1009,2186.4,25,Cloudy,2.89,1863,84.2,63.4,29,12.57,2.92,9.77,0.79,3,1.4,Fastened,FALSE,MEDIUM,normal,1
23:06:00,23,4,10,night,306,LDR002,Loader,OP1009,2186.4,25,Cloudy,5.93,2125,82.5,63.3,19.9,13.61,2.74,11.45,0.69,4,17.4,Fastened,FALSE,LOW,normal,1
23:08:00,23,4,10,night,308,LDR002,Loader,OP1009,2186.4,25,Cloudy,4.62,953,83,63.2,16.4,12.4,2.04,10.7,0.45,0,23.6,Fastened,FALSE,LOW,normal,1
23:10:00,23,4,10,night,310,LDR002,Loader,OP1009,2186.4,25,Cloudy,6.15,1406,93,63.1,17,10.49,3.29,9.27,0.35,4,0.5,Fastened,TRUE,HIGH,normal,1
23:12:00,23,4,10,night,312,LDR002,Loader,OP1009,2186.4,25,Cloudy,4.08,1474,89,63,22.1,12.17,2.69,10.07,0.77,4,12.1,Fastened,FALSE,LOW,normal,1
23:14:00,23,4,10,night,314,LDR002,Loader,OP1009,2186.4,25,Cloudy,4.3,1663,90.1,62.9,33.1,12.28,3.04,9.22,1.23,0,7.6,Fastened,FALSE,MEDIUM,normal,1
23:16:00,23,4,10,night,316,LDR002,Loader,OP1009,2186.5,25,Cloudy,4.9,1678,87.7,62.8,30.7,11.59,2.94,8.93,1.34,2,34.7,Fastened,FALSE,LOW,normal,1
23:18:00,23,4,10,night,318,LDR002,Loader,OP1009,2186.5,25,Cloudy,4.58,767,85.2,62.7,30.3,11.94,3.09,9.26,0.41,3,14.7,Fastened,FALSE,LOW,normal,1
23:20:00,23,4,10,night,320,LDR002,Loader,OP1009,2186.5,25,Cloudy,6.38,784,89.7,62.6,14.1,14.18,2.62,12.55,0.11,0,27.9,Fastened,FALSE,LOW,normal,1
23:22:00,23,4,10,night,322,LDR002,Loader,OP1009,2186.5,25,Cloudy,6.31,790,85.1,62.5,25.6,12.36,2.98,9.96,0.63,3,27.8,Fastened,FALSE,LOW,normal,1
23:24:00,23,4,10,night,324,LDR002,Loader,OP1009,2186.5,25,Cloudy,7.07,1582,84.6,62.4,20.2,13.59,3.28,11.51,0.91,2,18.1,Fastened,FALSE,LOW,normal,1
23:26:00,23,4,10,night,326,LDR002,Loader,OP1009,2186.5,25,Cloudy,5.65,1438,87.9,62.3,37,14,2.85,9.87,0.93,3,12.7,Fastened,FALSE,LOW,normal,1
23:28:00,23,4,10,night,328,LDR002,Loader,OP1009,2186.5,25,Cloudy,6.05,1362,91.3,62.2,18,12.75,3.09,11.01,1.11,1,11.4,Unfastened,TRUE,LOW,normal,1
23:30:00,23,4,10,night,330,LDR002,Loader,OP1009,2186.5,25,Cloudy,2.97,1287,88.3,62,20.6,13.6,4.19,11.66,0.45,4,29.5,Fastened,FALSE,LOW,normal,1
23:32:00,23,4,10,night,332,LDR002,Loader,OP1009,2186.5,25,Cloudy,5.4,1130,91.6,61.9,13.5,11.23,3.19,10.14,0.86,0,18.7,Unfastened,TRUE,LOW,normal,1
